element_type,osmid,amenity,check_date,created_by,name,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,fax,isced:level,old_name,phone,ref:educamadrid,short_name,operator:type,email,website,opening_hours,wheelchair,operator,language:de,contact:facebook,mobile,office,alt_name,description,source,source:date,addr:country,barrier,level,contact:phone,contact:website,nursery,wheelchair:description:es,language:en,wikidata,wikipedia,after_school,fee,preschool,max_age,min_age,building:use,nodes,building,fence_type,denomination,religion,school:language,name:etymology:wikidata,fence,height,language:fr,building:material,roof:height,roof:shape,building:levels,ways,type
node,266169952,kindergarten,,,Escuela Infantil Privada El Jardín de los Genios,POINT (-3.7158514 40.4262782),,11,28008,Calle de Evaristo San Miguel,,0,,+34915478067,28056874,EIPR El Jardín de los Genios,private,contacto@eljardindelosgenios.es,https://www.eljardindelosgenios.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169954,kindergarten,,,Escuela Infantil Privada San Víctor,POINT (-3.7200897 40.4818816),,,28035,Plaza Pico Salvaguardia,+34917387714,0,,+34917387714,28056862,EIPR San Víctor,private,cc.sanvictor.madrid@educa.madrid.org,https://www.educacioninfantilsanvictor.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169955,kindergarten,,,Escuela Infantil Privada Little Fem,POINT (-3.7185829 40.44511),,37,28003,Calle de la Poeta Ángela Figuera,,0,,+34915335469,28056850,EIPR Little Fem,private,paloma@colegiofem.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169956,kindergarten,,,Centro Privado de Educación Infantil Escuela Montessori Madrid,POINT (-3.821569 40.4738361),,12,28023,Calle Lamiaco,,0,,+34913729720;+34689708887,28056849,CPEI Escuela Montessori Madrid,private,casamontessorimadrid@gmail.com,https://www.escuelamontessorimadrid.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169961,kindergarten,,,Escuela Infantil-casa de Niños Nuestra Señora de la Fuencisla,POINT (-3.6978304 40.3799781),,39,28026,Calle de Tomelloso,+34914752598,0,,+34914752598,28056783,EEI Nuestra Señora de la Fuencisla,public,cn.fuencisla.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.fuencisla.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169962,kindergarten,,,Escuela Infantil-casa de Niños Bravo Murillo,POINT (-3.720462 40.4832131),,24,28035,Calle Pico Balaitus,+34917308460,0,,+34917308460,28056771,EEI Bravo Murillo,public,cn.bravomurillo.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.bravomurillo.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169964,kindergarten,,,Escuela Infantil Privada Projardin Ventas,POINT (-3.6562961 40.428147),,10,28017,Calle Ramón Patuel,+34917250134,0,,+34917250134,28056734,EIPR Projardin Ventas,private,ventas@projardin.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169965,kindergarten,,,Escuela Infantil Privada Jesús Niño,POINT (-3.6404743 40.4385117),,12,28027,Calle de Florencio García,,0,,+34676117067;+34914078672;+34628229864,28056722,EIPR Jesús Niño,private,e.i.jesusn@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169970,kindergarten,,,Pelusín,POINT (-3.6455801 40.4459158),,8,28027,Calle del Marqués de Portugalete,,0,,+34917421866,28048968,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169985,kindergarten,,,Escuela Infantil Piruetas,POINT (-3.6129154 40.4236253),,82,28022,Avenida de Canillejas a Vicálvaro,+34917755605,0,,+34917601049,28049146,EEI Piruetas,public,eei.piruetas.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.piruetas.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266169993,kindergarten,,,Escuela Infantil Privada Pequeñines,POINT (-3.7146965 40.4023142),,91,28005,Paseo Imperial,,0,,+34913645472,28048831,EIPR Pequeñines,private,escuinfpequenines@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170002,kindergarten,,,Centro Privado de Educación Infantil Cri-cri,POINT (-3.6481668 40.4029325),,21,28030,Calle del Corregidor Juan Francisco de Luján,,0,,+34914394005;+34618156491,28048956,CPEI Cri-cri,private,cc.cricri.madrid@educa.madrid.org,https://ceicricri.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170014,kindergarten,,,Centro Docente Extranjero En España Kinderparadies (alemán),POINT (-3.7031069 40.4918947),,13,28034,Calle de Peña Pintada,,,,+34917359710;+34625335094;+34679968874,28049471,,private,sandra@kinderparadies-madrid.com,http://www.kinderparadies-madrid.com,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170022,kindergarten,,,Escuela Infantil-casa de Niños República del Brasil,POINT (-3.6895579 40.3701865),,34,28041,Avenida de los Fueros,+34914758106,0,,+34914758106,28049183,EEI República del Brasil,public,cn.brasil.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.brasil.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170026,kindergarten,,,Escuela Infantil Privada Menagar,POINT (-3.6756159 40.4562393),Madrid,14,28016,Calle de Chile,,0,,+34914579026;+34686758965,28049250,EIPR Menagar,private,,https://www.menagar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170033,kindergarten,,,Escuela Infantil Privada El Tren de los Niños,POINT (-3.6746775 40.4799317),,34,28036,Avenida de Burgos,,0,,+34917660801;+34313025639,28049304,EIPR El Tren de los Niños,private,info@eieltren.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170034,kindergarten,,,Escuela Infantil Privada Ellaluna,POINT (-3.6157483 40.4398771),,23,28037,Calle de Pandora,,0,,+34627485207,28049274,EIPR Ellaluna,private,educacionlibrelaluna@gmail.com,http://educacionlibrelaluna.wixsite.com/ellaluna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170042,kindergarten,,,Escuela Infantil Privada Mamatina,POINT (-3.7820985 40.4494617),,37,28023,Calle de Húmera,+34913078519,0,,+34913078519;+34676564198,28049894,EIPR Mamatina,private,escuelainfantilmamatina@yahoo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170043,kindergarten,,,Projardin Retiro-1,POINT (-3.6721875 40.4156031),Madrid,6,28009,Plaza del Doctor Laguna,+34915735357,0,,+34914090968,28049882,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170049,kindergarten,,,Escuela Infantil-casa de Niños San Miguel,POINT (-3.6524378 40.4743223),,32,28033,Avenida de la Virgen del Carmen,+34913820145,0,,+34913820145,28049961,EEI San Miguel,public,cn.sanmiguel.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.sanmiguel.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170050,kindergarten,,,Escuela Infantil-casa de Niños Daniel Vázquez Díaz,POINT (-3.7133221 40.464846),,46,28039,Calle de Armenteros,+34913113496,0,,+34913113496,28049951,EEI Daniel Vázquez Díaz,public,cn.danielvazquezdi.madrid@educa.madrid.org,http://www.educa.madrid.org/cn.danielvazquezdi.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170058,kindergarten,,,Escuela Infantil Privada Catalina Laboure,POINT (-3.6484277 40.4083963),,45,28030,Calle de la Marroquina,+34914374877,0,,+34914390123;+34620538691,28049596,EIPR Catalina Laboure,private,cc.catalinalaboure.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170064,kindergarten,,,Escuela Infantil Privada A.e.i.o.u.,POINT (-3.7531664 40.3924948),,92,28047,Calle de los Yébenes,,0,,+34917180405,28049572,EIPR A.e.i.o.u.,private,info@guarderia-aeiou.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170067,kindergarten,,,Escuela Infantil Privada Maberogan Pinar,POINT (-3.7296887 40.4817847),,3,28035,Calle Ramón Camarero,+34913862620,0,,+34913866104,28049705,EIPR Maberogan Pinar,private,pinar@projardin.es,https://www.projardin.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170073,kindergarten,,,Escuela Infantil Privada Projardin Delicias,POINT (-3.6940308 40.3986548),,65,28045,Paseo de las Delicias,,0,,+34915303010;+34606214330,28049651,EIPR Projardin Delicias,private,delicias@projardin.es,https://www.projardin.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170075,kindergarten,,,Mi Primer Cole,POINT (-3.6247751 40.4624361),,182,28043,Calle de Silvano,,0,,+34913881215,28050239,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170080,kindergarten,,,La Rana Glotona,POINT (-3.6613936 40.4676909),,24,28033,Calle Almarza,,0,,+34917668502,28050197,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170091,kindergarten,,,Escuela Infantil Privada Cascabel,POINT (-3.6686778 40.480735),,35,28033,Calle del Condado de Treviño,,0,,+34913830309,28050264,EIPR Cascabel,private,eicascabel@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170111,kindergarten,,,Los Locos Bajitos,POINT (-3.7078484 40.4303389),,3,28015,Plaza del Conde del Valle Suchil,+34914471679,0,,+34915931480,28058536,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170222,kindergarten,,,Hontanar,POINT (-3.6753289 40.4650068),,16,28016,,+34913597832,0,,+34913597832,28058834,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170263,kindergarten,,,Escuela Infantil Tobogán II,POINT (-3.7087972 40.3925324),,67,28019,Calle Fernando Díaz de Mendoza,+34 91 460 92 50,0,,+34915696634,28058767,EEI Tobogán II,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170283,kindergarten,,,La Golondrina,POINT (-3.7515873 40.3725223),,7,28044,Avenida de Carabanchel Alto,,0,,+34915081234,28059012,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170286,kindergarten,,,C.E.I. Nuestra Señora de la Consolación,POINT (-3.6511918 40.4641632),,5,28043,Calle Haro,+34913004206,0,,,28059024,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170290,kindergarten,,,Projardin Praga,POINT (-3.7069254 40.3938477),,67,28019,Calle de Antonio López,+34915698257,0,,+34915698257,28059036,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170294,kindergarten,,,Escuela Infantil Privada Mi Primer Cole 3,POINT (-3.6512033 40.4298487),,9,28017,Calle de la Vereda del Carmen,,0,,+34913771009;+34619466989,28059048,EIPR Mi Primer Cole 3,private,recursoshumanos@miprimercole.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170299,kindergarten,,,Escuela Infantil Privada San Gabriel Arcángel,POINT (-3.7232206 40.464997),,1,28035,Calle Isla de Nelson,,0,,+34913165945,28059051,EIPR San Gabriel Arcángel,private,cc.sangabrielarcangel.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170302,kindergarten,,,Caracol,POINT (-3.6295809 40.4246555),,158,28017,,,0,,+34913042663,28059061,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170325,kindergarten,,,Escuela Infantil Privada Alicia,POINT (-3.7189135 40.4279565),Madrid,60,28008,Calle de Ferraz,,0,,+34915484132;+34679535448;+34629280070,28058950,EIPR Alicia,private,alicia1@escuelainfantilalicia.es,https://www.escuelainfantilalicia.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170329,kindergarten,,,Imagen,POINT (-3.678356 40.4042521),,28,28007,Calle de Granada,,0,,+34915516765,28058974,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170332,kindergarten,,,Escuela Infantil Kinder My Garden,POINT (-3.589333 40.4648187),Madrid,3,28042,Calle de Blanes,+34917080207,0,,+34912976321,28058986,EEI Kinder My Garden,private,,https://www.kindermygarden.com/,,,MARICE C.B.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170358,kindergarten,,,Diversión y Talento Divertium,POINT (-3.6583736 40.4591858),,6,28043,Calle Matías Turrión,,0,,+34913002081,28059191,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170367,kindergarten,,,Escuela Infantil Privada Garabatos y Ocho Patos,POINT (-3.7040003 40.4021171),,33,28005,Calle del Laurel,,0,,+34914737344,28059176,EIPR Garabatos y Ocho Patos,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170378,kindergarten,,,Escuela Infantil Privada Primeros Pasos,POINT (-3.6466674 40.3844877),,12,28018,Calle del Campo de la Paloma,,0,,+34917788144,28059140,EIPR Primeros Pasos,private,primeros.pasos@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170381,kindergarten,2023-05-13,,Escuela Infantil Privada Jaizkibel,POINT (-3.645568 40.4397179),,29,28027,Calle de José del Hierro,,0,,+34913670322;+34699555123;+34609622403,28059139,EIPR Jaizkibel,private,patgarcia88@yahoo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170389,kindergarten,,,Escuela Infantil Privada Margal,POINT (-3.6609085 40.40047),,7,28038,Calle de la Sierra Toledana,,0,,+34625385888;+34914303211,28059115,EIPR Margal,private,directora@escuelainfantilmargal.com,https://www.escuelainfantilmargal.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170439,kindergarten,,,Centro Privado de Educación Infantil Las Gaviotas,POINT (-3.5851062 40.4520747),,11,28042,Calle Medina de Pomar,+34913120586,0,,+34913120586,28059334,CPEI Las Gaviotas,private,cc.lasgaviotas.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170444,kindergarten,,,Escuela Infantil Privada Grazalema,POINT (-3.6183284 40.3735027),,1,28031,Plaza de la Sierra de Grazalema,+34913327569,0,,+34913327569,28059346,EIPR Grazalema,private,cc.grazalema.madrid@educa.madrid.org,http://www.educa.madrid.org/cc.grazalema.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170475,kindergarten,,,Escuela Infantil Privada JardIImar,POINT (-3.7190684 40.4062047),,5,28005,Calle Cobos de Segovia,+34913658580,0,,+34913658580;+34646983464,28059577,EIPR JardIImar,private,virginiafdezt@gmail.com,http://www.jardiimar.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170479,kindergarten,,,Baloo,POINT (-3.6388981 40.4525743),,31,28043,Ronda de Sobradiel,+34913886328,0,,+34917593635,28059619,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170526,kindergarten,,,Escuela Infantil Privada Bambinos,POINT (-3.7496137 40.4004583),,142,28047,Calle del Concejal Francisco José Jiménez Martín,+34914637975,0,,+34914637975;+34685179914,28059486,EIPR Bambinos,private,info@eibambinos.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170529,kindergarten,,,Escuela Infantil Privada Los Ángeles,POINT (-3.734527 40.3777965),,186,28019,Calle del Camino Viejo de Leganés,+34914618616,0,,+34914618616,28059474,EIPR Los Ángeles,private,cc.losangeles.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170562,kindergarten,,,Escuela Infantil Privada El Camino,POINT (-3.6993859 40.408637),Madrid,33,28012,Calle del Salitre,+34914685818,0,,+34914685818;+34639829743,28059668,EIPR El Camino,private,cc.elcamino.madrid@educa.madrid.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170563,kindergarten,,,Escuela Infantil Privada Guiñol,POINT (-3.6356474 40.4079196),Madrid,206,28030,Avenida del Doctor García Tapia,,0,,+34917726211,28059671,EIPR Guiñol,private,rosarubiobaos@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170566,kindergarten,,,Escuela Infantil Privada El Pinar,POINT (-3.6721657 40.481261),Madrid,51,28033,Calle de Caleruega,,0,,+34917661154;+34636492506,28059620,EIPR El Pinar,private,elpinar@elpinar.org,https://www.elpinar.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170568,kindergarten,,,Escuela Infantil Privada El Arrullo I,POINT (-3.6204808 40.370739),,74,28031,Calle de Peña Nueva,,0,,+34913323769,28059644,EIPR El Arrullo I,private,info@elarrullo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170570,kindergarten,,,Escuela Infantil Privada Blancanitos 2,POINT (-3.7070783 40.3989543),Madrid,13,28005,Calle de Las Naves,,0,,+34914740926,28059656,EIPR Blancanitos 2,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170571,kindergarten,,,Escuela Infantil Privada Todo Para la Infancia,POINT (-3.7136992 40.4562353),,106,28039,Avenida del Doctor Federico Rubio y Galí,+34914507782,0,,+34914507782;+34670639349,28057091,EIPR Todo Para la Infancia,private,todoparalainfancia@gmail.com,http://www.todoparalainfancia.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170575,kindergarten,,,Centro Privado de Educación Infantil Globos,POINT (-3.6562048 40.4108453),,29,28030,Calle del Arroyo de la Media Legua,,0,,+34914370889;+34646728452,28057143,CPEI Globos,private,globos@escuelainfantilmoratalaz.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170576,kindergarten,,,Escuela Infantil Privada Nuestra Señora de las Victorias,POINT (-3.7000713 40.4642146),,26,28039,Calle de Fray Junípero Serra,+34915703462,0,,+34915703462;+34618077047,28057155,EIPR Nuestra Señora de las Victorias,private,cc.nsvictoriastetuan.madrid@educa.madrid.org,http://www.escuelansvictorias.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170585,kindergarten,,,Nuevo Liceo,POINT (-3.7012642 40.3526999),,45,28041,Calle de la Hermandad de Donantes de Sangre,+34917988880,0,,+34917988880,28057234,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170589,kindergarten,,,Escuela Infantil Privada Nemomarlin la Vaguada,POINT (-3.7104998 40.4823617),,61,28034,Calle de Fermín Caballero,,0,,+34917397984;+34606207503,28057295,EIPR Nemomarlin la Vaguada,private,lavaguada@escuelanemomarlin.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170590,kindergarten,,,Pispajos,POINT (-3.6399908 40.4642037),,83,28043,Calle de Alcorisa,,0,,+34917599568,28057283,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170602,kindergarten,,,"Zona Casas de Niños Capital-3, San Miguel",POINT (-3.6522945 40.4743669),,32,28033,Avenida de la Virgen del Carmen,,0,,+34913820145,28057416,,public,zcn.sanmiguel.madrid@educa.madrid.org,http://www.educa.madrid.org/zcn.sanmiguel.madrid,,,Comunidad de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170630,kindergarten,,,Projardin Aluche,POINT (-3.7613129 40.3880342),,129,28024,Calle de Maqueda,+34917182308,0,,+34917182308,28057581,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170631,kindergarten,,,Escuela Infantil Privada Mininanos,POINT (-3.6993855 40.4584229),,93,28020,Calle de Lérida,,0,,+34608007124,28057601,EIPR Mininanos,private,administracion@mininanos.com,http://mininanos.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170635,kindergarten,,,Armonía,POINT (-3.6112649 40.4510118),,12,28042,Calle de Isla de Cuba,,0,,+34913931328,28057611,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170636,kindergarten,,,Escuela Infantil Privada Lunalu,POINT (-3.6465362 40.4020431),,81,28030,Calle del Corregidor Juan Francisco de Luján,,0,,+34919281414;+34620873048,28057647,EIPR Lunalu,private,paulafernandezmo@hotmail.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170639,kindergarten,,,"La Casita de Doña Tortuga, S.L.L.",POINT (-3.6270401 40.4277569),,2,28037,Calle Castillo de Simancas,+34913049055,0,,+34913049055,28057659,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170644,kindergarten,,,Escuela Infantil El Duende,POINT (-3.7046693 40.4267611),,2,28004,Calle del Dos de Mayo,+34915227256,0,,+34915235187;+34915227256,28057696,EEI El Duende,public,eei.elduende.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.elduende.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170656,kindergarten,,,Escuela Infantil Privada Nuestra Señora de la Encarnación,POINT (-3.7118408 40.3928594),,1,28019,Calle Inmaculada Concepción,,0,,+34611482537;+34619256350,28057763,EIPR Nuestra Señora de la Encarnación,private,cc.ntrasradelaencarnacion.madrid@educa.madrid.org,http://escuelainfantilencarnacion.blogspot.com.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170659,kindergarten,,,Escuela Infantil Privada Osobuco II,POINT (-3.6672534 40.4507028),,30,28002,Avenida de Alfonso XIII,,0,,+34914139286;+34637855184,28057921,EIPR Osobuco II,private,osobuco@osobuco.net,https://osobuco.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170665,kindergarten,,,Escuela Infantil Ruiz Jiménez,POINT (-3.6723929 40.4350879),,17,28028,Calle José Picón,+34911694809,0,,+34911694809;+34656799538,28057866,EEI Ruiz Jiménez,public,eei.ruizjimenez.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.ruizjimenez.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170706,kindergarten,,,Escuela Infantil Privada Garabatos,POINT (-3.7231015 40.4770064),,49,28035,Calle de Joaquín Jorge Alarcón,,0,,+34913163140;+34645764815,28058263,EIPR Garabatos,private,garabatosmadrid@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170710,kindergarten,,,Escuela Infantil Privada Bambis,POINT (-3.6205114 40.377829),,12,28031,Calle del Pico de Montánchez,+34913320691,0,,+34913320691,28058275,EIPR Bambis,private,escuelainfantilbambis@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170712,kindergarten,,,Escuela Infantil Don Melitón,POINT (-3.6151811 40.4407571),,25,28022,Avenida de Canillejas a Vicálvaro,,0,,+34917412075,28058381,EEI Don Melitón,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170728,kindergarten,,,Escolandia II,POINT (-3.6911447 40.5002277),,23,28034,Ronda del Ingenioso Hidalgo,,0,,+34917353334,28061729,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170734,kindergarten,,,Escuela Infantil Las Nubes,POINT (-3.6840669 40.4035666),,7,28007,Calle de Antonio Nebrija,+34915012443,0,,+34915012443,28061699,EEI Las Nubes,public,eei.lasnubes.madrid@educa.madrid.org,http://www.educa.madrid.org/eei.lasnubes.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170737,kindergarten,,,Escuela Infantil Privada La Luna,POINT (-3.6107459 40.3847527),,21,28031,Avenida de Santa Eugenia,+34913326077,0,,+34659090346;+34630018184,28061638,EIPR La Luna,private,laluna171921@yahoo.es,http://www.escuelainfantillaluna.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170738,kindergarten,,,Colorín,POINT (-3.7515176 40.3865397),,118,28047,Calle de Nuestra Señora de la Luz,+34916320943,0,,+34917192918,28061614,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170739,kindergarten,,,Escuela Infantil Privada Alegre Koala,POINT (-3.707014 40.3995673),Madrid,32,28005,Calle de Arganda,,0,,+34660939708,28061602,EIPR Alegre Koala,private,ceialegrekoala@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266170742,kindergarten,,,Escuela Infantil Privada Bambi y Tambor,POINT (-3.6624619 40.4090215),Madrid,2,28030,Calle de Lituania,+34913283036,0,,+34913283036;+34650650944,28061572,EIPR Bambi y Tambor,private,bambiytambor@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
