element_type,osmid,created_by,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,barrier,amenity,email,fax,isced:level,name,operator,operator:type,phone,ref:educamadrid,short_name,website,school:language,wheelchair,wikidata,old_name,addr:unit,bus_routes,canteen,extended_hours,internet_access,school:type,start_date,denomination,language:fr,religion,alt_name,wikipedia,language:it,language:en,language:nl,language:ar,note,language:de,official_name,fixme,drink:club-mate,addr:housename,int_name,addr:country,name:es,shop,office,contact:email,contact:fax,contact:phone,description,fair_trade,image,source,name:en,opening_hours,education,material,contact:website,min_age,school,name:ja,nodes,name:etymology:wikidata,name:fr,ref:AEFE,fence_type,pedagogy,url,designation,height,grades,building,wall,community,community:en,community:fr,community:gender,nohousenumber,building:levels,toilets:wheelchair,wheelchair:description,construction,landuse,roof:levels,roof:shape,addr:milestone,addr:ref,check_date,building:name,language:ja,year_of_construction,level,building:use,disused,max_level,min_level,type,mobile,wikimedia_commons,addr:place,ways
node,266167843,,POINT (-3.694003 40.3570121),,45,28041,Calle de Pan y Toros,,school,cc.sgdoscorazones.madrid@educa.madrid.org,+34913172526,0;1,Centro Privado de Educación Infantil y Primaria Sagrados Corazones,,private,+34913172526,28013826,CPEIP Sagrados Corazones,http://www.sagrados-corazones.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167857,,POINT (-3.7236947 40.4024192),,1,28019,Travesía de Iván de Vargas,,school,cc.sanalbertomagno.madrid@educa.madrid.org,+34915651281,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria San Alberto Magno",,private,+34915693684,28016645,CPEIPS San Alberto Magno,https://www.colegiosam.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167859,,POINT (-3.6645157 40.3953054),Madrid,6,28053,Calle Puerto de Pajares,,school,cc.salmantino.madrid@educa.madrid.org,+34914786571,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Centro Cultural Salmantino",,private,+34914786571;+34646323315;+34914789110,28016271,CPEIPS Centro Cultural Salmantino,http://centroculturalsalmantino.com,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167860,,POINT (-3.6621031 40.4240493),,13,28028,Calle Rosario Acuña,,school,,,1,Antiguo Colegio Viancor,,private,+34913564598,28016611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167866,,POINT (-3.685059 40.4457699),,158,28002,Calle Serrano,,school,,,0;1;2,Colegio británico Maxwell School,,private,+34915616255,28017431,,,,,,Colegio Velázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167872,,POINT (-3.6824442 40.4497314),,194,28002,Calle Serrano,,school,cc.losalamos.madrid@educa.madrid.org,,,Centro Privado de Educación Especial Los Álamos,,private,+34917863295,28016839,CPEE Los Álamos,https://www.asociacionsipuedo.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167876,,POINT (-3.6809785 40.4458753),,32,28002,Calle de Rodríguez Marín,,school,direction@saintchaumond.es,+34915633619,,Centro Docente Extranjero en España Union-Chrétienne de Saint Chaumond,,private,+34915635250,28017807,,https://www.saintchaumond.es/,,,,,,,,,,,,roman_catholic,main,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167886,,POINT (-3.664748 40.4265814),,1,28028,Calle del Vizconde de Matamala,,school,,+34917254886,5,Colegio Virgen de La Luz,,private,+34917254886,28018228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167902,,POINT (-3.6489097 40.4340867),,74,28027,Calle del Elfo,,school,cc.elfo.madrid@educa.madrid.org,+34914081287,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Centro Cultural Elfo",,private,+34913673653,28015094,CPEIPS Centro Cultural Elfo,https://www.colegioelfo.com/,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167905,,POINT (-3.6644886 40.4218935),,34,28028,Calle de Mercedes Fórmica,,school,,,2,Colegio Stoa Liceo,,private,+34915744390,28014764,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167908,,POINT (-3.7102697 40.394305),,62,28019,Calle Antonio Vicent,,school,cc.liceoiberico.madrid@educa.madrid.org,+34915691725,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Liceo Ibérico",,private,+34915691725,28015291,CPEIPS Liceo Ibérico,http://www.educa.madrid.org/cc.liceoiberico.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167928,,POINT (-3.7789832 40.3837547),Madrid,51,28024,Calle de Fray José Cerdeiriña,,school,cp.ciudaddebadajoz.madrid@educa.madrid.org,+34917107103,0;1,Colegio de Educación Infantil y Primaria Ciudad de Badajoz,Comunidad de Madrid,public,+34917065611,28019439,CEIP Ciudad de Badajoz,http://www.educa.madrid.org/cp.ciudaddebadajoz.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167939,,POINT (-3.7098461 40.4224323),,63,28013,Gran Vía,,school,info@darioestudio.es,,2,Centro Privado de Educación Secundaria Darío Estudio,,private,+34915411515;+34915474084,28019907,CPES Darío Estudio,https://www.darioestudio.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167942,,POINT (-3.6891964 40.4943477),,12,28034,Plaza de la Madre María Ana Mogas,,school,cc.scorazon-fuencarral.madrid@educa.madrid.org,+34913720028,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Sagrado Corazón",,private,+34917340218,28020107,CPEIPS Sagrado Corazón,https://www.sagradocorazonfuencarral.com/,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167945,,POINT (-3.6252824 40.429072),,6,28037,Calle Zaratán,,school,ies.barriosimancas.madrid@educa.madrid.org,+34917545083,2,Instituto de Educación Secundaria Barrio Simancas,Comunidad de Madrid,public,+34913041570,28020201,IES Barrio Simancas,http://www.educa.madrid.org/ies.barriosimancas.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167946,,POINT (-3.7462856 40.4038146),,12,28047,Calle del Palmípedo,,school,cc.sanjoselucero.madrid@educa.madrid.org,,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria San José-lucero",,private,+34914647203,28020171,CPEIPS San José-lucero,http://www.educa.madrid.org/cc.sanjoselucero.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167949,,POINT (-3.7069054 40.4298609),,8,28015,Calle de Alberto Aguilera,,school,cc.epjaveriana.madrid@educa.madrid.org,+34914474425,5,Centro Privado de Formación Profesional Específica Escuela Profesional Javeriana,,private,+34914457350;+34914457354,28020399,CPFPE Escuela Profesional Javeriana,http://www.educa.madrid.org/cc.epjaveriana.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167956,,POINT (-3.7165381 40.4410303),,91,28003,Calle de Gaztambide,,school,cc.yermo.madrid@educa.madrid.org,+34915499326,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Santa María del Yermo",,private,+34915492917;+34606221487,28020417,CPEIPS Santa María del Yermo,http://www.educa.madrid.org/cc.yermo.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167957,,POINT (-3.7762829 40.3804575),,9,28044,Calle de Aldeanueva de la Vera,,school,cp.alcaldedemostoles.madrid@educa.madrid.org,+34915095129,0;1,Colegio de Educación Infantil y Primaria Alcalde de Móstoles,Comunidad de Madrid,public,+34917055465,28018393,CEIP Alcalde de Móstoles,http://www.educa.madrid.org/cp.alcaldedemostoles.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167959,,POINT (-3.7525477 40.3689252),,17,28044,Avenida de Carabanchel Alto,,school,ies.numerounoejercito.madrid@educa.madrid.org,,2,Instituto de Educación Secundaria Instituto Politecnico N.1 del Ejército,,public,,28018423,IES Instituto Politecnico N.1 del Ejército,http://www.educa.madrid.org/ies.numerounoejercito.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167966,,POINT (-3.5849421 40.4590033),,13,28042,Calle del Bergantín,,school,cp.ciudaddeguadalajara.madrid@educa.madrid.org,+34917472064,0;1,Colegio de Educación Infantil y Primaria Ciudad de Guadalajara,Comunidad de Madrid,public,+34917470938,28018502,CEIP Ciudad de Guadalajara,http://www.educa.madrid.org/cp.ciudaddeguadalajara.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167967,,POINT (-3.7129528 40.4107469),,11,28005,Carrera de San Francisco,,school,cc.afuera2.madrid@educa.madrid.org,,5,Centro Privado de Formación Profesional Específica Afuera II,,private,+34913653863,28018514,CPFPE Afuera II,https://www.afuera2.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167968,,POINT (-3.7023644 40.4284328),,105,28004,Calle de Fuencarral,,school,cc.gonzalezcanadas.madrid@educa.madrid.org,,5,Centro Privado de Formación Profesional Específica Gonzalez Cañadas,,private,+34914489500;+34914488971,28018563,CPFPE Gonzalez Cañadas,http://www.educa.madrid.org/cc.gonzalezcanadas.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167969,,POINT (-3.6943266 40.4267633),,14,28004,Calle de Génova,,school,,+34913080384,2,Academia J.E.A.,,private,+34913080384,28018587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167970,,POINT (-3.6985632 40.4259867),,15,28004,Calle de San Mateo,,school,,+34915942379,2,Torval'l Formación,,private,+34914453510,28018678,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167971,,POINT (-3.5911118 40.4605125),,1,28042,Calle de Manuel Aguilar Muñoz,,school,cp.ciudaddezaragoz.madrid@educa.madrid.org,+34912406061,0;1,Colegio de Educación Infantil y Primaria Ciudad de Zaragoza,Comunidad de Madrid,public,+34913293756;+34917477420,28018708,CEIP Ciudad de Zaragoza,http://www.educa.madrid.org/cp.ciudaddezaragoz.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167975,,POINT (-3.6828789 40.4227116),,10,28001,Calle de Núñez de Balboa,,school,admision@academiaaries.com,+34914316088,2,Centro Privado de Educación Secundaria Aries,,private,+34914317414;+34608567386,28018769,CPES Aries,https://www.academiaaries.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167977,,POINT (-3.7175148 40.4341776),,77,28015,Calle de Fernando el Católico,,school,secretaria@diaz-balaguer.com,+34915498168,2,Centro Privado de Educación Secundaria Díaz Balaguer,,private,+34915443520;+34915445449,28018897,CPES Díaz Balaguer,https://diaz-balaguer.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167978,,POINT (-3.7091246 40.4219785),,59,28013,Gran Vía,,school,institutovox@institutovox.es,+34915472753,2,Centro Privado de Educación Secundaria Vox,,private,+34915471763;+34915471759,28018988,CPES Vox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167979,,POINT (-3.7100844 40.4232128),,76,28015,Gran Vía,,school,,,2,Quick,,private,+34915474196,28018927,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167983,,POINT (-3.6409337 40.4371671),,27,28027,Calle Estrecho de Gibraltar,,school,,+34913677168,2,Colegio Besana,,private,+34914071249,28019181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266167985,,POINT (-3.6408046 40.4720587),,11,28043,Calle Mar Adriático,,school,,+34913818375,2,"CES, Escuela Superior de Imagen y Sonido",,private,+34913815784,28019282,,https://www.escuelaces.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168005,,POINT (-3.686481 40.4942106),,6,28034,Callejón del Dómine,,school,cpee.franciscodelpozo.madrid@educa.madrid.org,+34913580485,,Colegio de Educación Especial Francisco del Pozo,,public,+34913584287;+34917293559,28021161,,http://www.educa.madrid.org/cpee.franciscodelpozo.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168007,,POINT (-3.6899905 40.3678822),,4,28041,Calle de Torrox,,school,cc.lanatividad.madrid@educa.madrid.org,+34917924502,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria La Natividad",,private,+34917924502;+34914751318,28021999,CPEIPS La Natividad,http://www.educa.madrid.org/cc.lanatividad.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168014,,POINT (-3.6827155 40.4485677),,6,28002,Calle Tajo,,school,cc.centronuevodepedagogia.madrid@educa.madrid.org,+34915635473,,Centro Privado de Educación Especial Centro Nuevo de Pedagogía,,private,+34915635473,28021732,CPEE Centro Nuevo de Pedagogía,http://www.cndp.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168024,,POINT (-3.7012985 40.4143134),,13,28012,Plaza de Santa Ana,,school,pcedillo@afuera.com,+34914296406,5,Centro Privado de Formación Profesional Específica Afuera I,,private,+34914295151;+34914293616,28021604,CPFPE Afuera I,https://www.centroafuera.es/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168050,,POINT (-3.679087 40.4665254),,208,28036,Paseo de La Habana,,school,cc.vicentemosquete.madrid@educa.madrid.org,+34913535640,,Centro Privado de Educación Especial Antonio Vicente Mosquete,,private,+34913535600,28021070,CPEE Antonio Vicente Mosquete,http://www.educa.madrid.org/cc.vicentemosquete.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168091,,POINT (-3.7528567 40.3745662),,3,28044,Ronda de Don Bosco,,school,cc.salesianoscarabanchel.madrid@educa.madrid.org,+34915086152,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria institucion Profesional Salesiana",,private,+34915087640,28022475,CPEIPS institucion Profesional Salesiana,https://www.salesianoscarabanchel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168095,,POINT (-3.728264 40.3791298),,2,28025,Calle Carrero Juan Ramón,,school,cc.cervantes.madrid@educa.madrid.org,+34914608036,0;1,Centro Privado de Educación Infantil y Primaria Cervantes,,private,+34914606748;+34633093749;+34627492714,28022529,CPEIP Cervantes,http://www.colegiocervantescarabanchel.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168098,,POINT (-3.5850729 40.47275),,18,28042,Calle del Timón,,school,cc.colegiodejesus.madrid@educa.madrid.org,,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Colegio de Jesús",,private,+34917477022,28022566,CPEIPS Colegio de Jesús,https://www.colegiodejesus.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168104,,POINT (-3.7091042 40.4157649),,49,28013,Calle Mayor,,school,cc.teideii.madrid@educa.madrid.org,+34913487658,5,Centro Privado de Formación Profesional Específica Teide II,,private,+34915483931,28022323,CPFPE Teide II,https://www.teideformacion.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168105,,POINT (-3.7474666 40.3963134),,17,28047,Calle de Cullera,,school,cc.bienaventuradavmaria.madrid@educa.madrid.org,+34915251742,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Bienaventurada Virgen María",,private,+34914623372;+34914651718,28022414,CPEIPS Bienaventurada Virgen María,https://irlandesasmadrid.org/,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168333,,POINT (-3.6759404 40.4325989),,51,28006,Calle de Juan Bravo,,school,,,2;3,Circulo Ecca,,private,,28026080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168336,,POINT (-3.7033722 40.3972382),Madrid,4,28005,Calle de San Anastasio,,school,cc.dosparques.madrid@educa.madrid.org,+34914739985,0;1,Centro Privado de Educación Infantil y Primaria Dos Parques,,private,+34914739985;+34609553742,28026110,CPEIP Dos Parques,http://www.educa.madrid.org/cc.dosparques.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168383,,POINT (-3.7067618 40.4115325),Madrid,15,28012,Calle del Duque de Alba,,school,,,5,Antiguo Centro de Estudios Sol,,private,+34913690411,28029263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168402,,POINT (-3.6878857 40.4428104),,127,28006,Calle de Serrano,,school,ies.ramirodemaeztu.madrid@educa.madrid.org,+34914110865,2,Instituto de Educación Secundaria Ramiro de Maeztu,Comunidad de Madrid,public,+34915617838;+34915617842,28028672,IES Ramiro de Maeztu,http://www.educa.madrid.org/ies.ramirodemaeztu.madrid,es;en,,Q5917694,,,,,,,,,,,,I.E.S. Ramiro de Maeztu,es:Instituto Ramiro de Maeztu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168446,,POINT (-3.6579234 40.4274073),,29,28017,Calle de Ricardo Ortiz,,school,cc.purisima.madrid@educa.madrid.org,+34913614212,,Centro Privado de Educación Especial La Purísima,,private,+34917262805,28030711,CPEE La Purísima,http://lpm.hfi.org.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168534,,POINT (-3.6952191 40.441934),,1,28003,Calle de Agustín de Betancourt,,school,alunniliceo@scuolaitalianamadrid.org,,,Centro Docente Extranjero En España Scuola Statale Italiana de Madrid (italiano),,private,+34915330539,28030231,,https://www.scuolamadrid.org/,,,Q25054293,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168539,,POINT (-3.6496481 40.403818),,7,28030,Calle del Corregidor Alonso de Tobar,,school,cepa.moratalaz.madrid@educa.madrid.org,+34914378411,2;3,Centro Público de Educación de Personas Adultas Cultural Moratalaz,Comunidad de Madrid,public,+34914370219,28030113,CEPA Cultural Moratalaz,http://www.educa.madrid.org/cepa.moratalaz.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168560,,POINT (-3.6493561 40.4560206),,16,28043,Calle de Parma,,school,ns@numontschool.net,,,Centro Docente Extranjero En España Numont School (britanico),,private,+34913002431,28029861,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168561,,POINT (-3.6638364 40.4702083),,20,28033,Calle Alonso Saavedra,,school,info@nlschool.es,+34917661045,,Centro Docente Extranjero En España Hof Der Lage Landen (países Bajos),,private,+34917661045,28029858,,https://www.nlschool.es/,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168567,,POINT (-3.7026257 40.4898707),,22,28034,Calle de Peña del Sol,,school,cc.leokanner.madrid@educa.madrid.org,+34911842696,,Centro Privado de Educación Especial Leo Kanner,,private,+34917348195;+34638801128,28029718,CPEE Leo Kanner,http://www.leokanner-apna.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168569,,POINT (-3.7261302 40.3899718),,30,28019,Calle de Saldaña,,school,cpee.inmaculadaconcepcion.madrid@educa.madrid.org,+34914724692,,Colegio de Educación Especial Inmaculada Concepción,,public,+34914715093;+34914719797,28029664,,http://www.educa.madrid.org/cpee.inmaculadaconcepcion.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168572,,POINT (-3.6818229 40.4456314),,7,28002,Calle de Rodríguez Marín,,school,ce.alfateh.madrid@educa.madrid.org,,,"Centro Docente Extranjero En España Colegio Libio de Madrid (libia, Alum. Extr.)",,private,+34915646006,28032821,,http://www.educa.madrid.org/ce.alfateh.madrid,,,,,,,,,,,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168573,,POINT (-3.6699409 40.4271234),,109,28009,Calle de Ayala,,school,secretaria@opesafp.com,,5,"Centro Privado de Formación Profesional Específica Organizacion Profesional Española, Opesa",,private,+34914027062;+34914027262,28032833,"CPFPE Organizacion Profesional Española, Opesa",https://www.opesafp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168595,,POINT (-3.662711 40.3928289),Madrid,23,28053,Calle de Nuestra Señora del Perpetuo Socorro,,school,cepa.laalbufera.madrid@educa.madrid.org,+34914785525,2;3,Centro Público de Educación de Personas Adultas La Albufera,Comunidad de Madrid,public,+34914789325,28033333,CEPA La Albufera,http://www.educa.madrid.org/cepa.laalbufera.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168612,,POINT (-3.6768545 40.4617099),,37,28016,Calle de la Macarena,,school,info@wic.edu.es,+34913596854,0;1;2,"Centro Privado de Educación Infantil, Primaria y Secundaria Willoughby College",,private,+34913599218,28033035,CPEIPS Willoughby College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168635,,POINT (-3.589105 40.4603155),,11,28042,Calle de Antonio Sancha,,school,ies.alamedadeosuna.madrid@educa.madrid.org,+34913291525,2,Instituto de Educación Secundaria Alameda de Osuna,Comunidad de Madrid,public,+34912761560,28033539,IES Alameda de Osuna,http://www.educa.madrid.org/ies.alamedadeosuna.madrid,es;en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,266168677,,POINT (-3.7368841 40.3940299),,33,28019,Calle de la Fragata,,school,cp.miguelservet.madrid@educa.madrid.org,+34914627953,0;1,Colegio de Educación Infantil y Primaria Miguel Servet,Comunidad de Madrid,public,+34914611757;+34660637213,28031051,CEIP Miguel Servet,http://www.educa.madrid.org/cp.miguelservet.madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
